sample_id,ethnic_group,lifestyle_food,country,reference,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,MGlcn33,0.16747646307943959,mucin-type O-glycan No 33,,,,,,EX_MGlcn33_m,EX_MGlcn33(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,glcn,0.025937225000000026,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,urea,1.2413029687500008,Urea,HMDB00294,C00086,1176.0,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",,EX_urea_m,EX_urea(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,acald,0.95897775470225,acetaldehyde,HMDB00990,C00084,177.0,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",,EX_acald_m,EX_acald(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,acgam,0.19061850591952528,N-acetyl-D-glucosamine,HMDB00215,C00140,439174.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6+,7+,8+/m0/s1",,EX_acgam_m,EX_acgam(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,acnam,0.0046238,N-acetylneuraminate,HMDB00230,C19910,439197.0,,,EX_acnam_m,EX_acnam(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,chtbs,0.00125055,"N,N-diacetylchitobiose",,,,,,EX_chtbs_m,EX_chtbs(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,ph2s,1.080648432727279,Polysulfide,,,,,,EX_ph2s_m,EX_ph2s(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,tre,0.008861532190020375,Trehalose,HMDB00975,C01083,7427.0,,,EX_tre_m,EX_tre(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,arab_L,0.018775094999999974,L-arabinose,HMDB00646,C00259,,,,EX_arab_L_m,EX_arab_L(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,co2,1.6759100255335355,carbon dioxide,HMDB01967,C00011,280.0,InChI=1S/CO2/c2-1-3,,EX_co2_m,EX_co2(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,fald,0.0025011,formaldehyde,HMDB01426,C00067,712.0,InChI=1S/CH2O/c1-2/h1H2,,EX_fald_m,EX_fald(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,nadp,0.0001984924999996,Nicotinamide adenine dinucleotide phosphate,HMDB00217,C00006,5886.0,,,EX_nadp_m,EX_nadp(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,nh4,0.9673924949999998,Ammonium,HMDB00051,C00014,223.0,InChI=1S/H3N/h1H3/p+1,,EX_nh4_m,EX_nh4(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,alagly,0.03639693968749815,L-alanylglycine,,,,,,EX_alagly_m,EX_alagly(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,glyasn,0.003708249999999975,Glycyl-L-asparagine,,,,,,EX_glyasn_m,EX_glyasn(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,glygln,0.0067237425,Glycyl-L-glutamine,,,,,,EX_glygln_m,EX_glygln(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,indole,0.001378925,Indole,,,,,,EX_indole_m,EX_indole(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,phpyr,0.05163707155764435,keto-phenylpyruvate,HMDB00205,C00166,997.0,"InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)/p-1",,EX_phpyr_m,EX_phpyr(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,acmana,0.0025011,N-acetyl-D-mannosamine,HMDB01129,C00645,439281.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m0/s1",,EX_acmana_m,EX_acmana(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,glygn5,0.15860123587582056,"glycogen, structure 5 (glycogenin-2[1,4-Glc])",,,,,,EX_glygn5_m,EX_glygn5(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,MGlcn10,0.0023119,mucin-type O-glycan No 10,,,,,,EX_MGlcn10_m,EX_MGlcn10(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,bglc,5.045155309385869e-07,beta-glucans,,,,,,EX_bglc_m,EX_bglc(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,mantr,0.00386053875,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,cmp,0.0021026,CMP,HMDB00095,C00055,6131.0,,,EX_cmp_m,EX_cmp(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,datp,0.0005977,dATP,HMDB01532,C00131,15993.0,,,EX_datp_m,EX_datp(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,xylan,0.000545722555138575,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",,,,,,EX_xylan_m,EX_xylan(e)
mephaa3,Me’Phaa,subsistence farming / wild plants and animals,Mexico,https://doi.org/10.3390%2Fmicroorganisms8101594,so3,0.3064332738603108,Sulfite,HMDB00240,C00094,1100.0,"InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2",,EX_so3_m,EX_so3(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ala_L,0.8483113344616785,L-alanine,HMDB00161,C00041,5950.0,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1",,EX_ala_L_m,EX_ala_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,arg_L,0.9424059243055575,L-argininium(1+),HMDB00517,C00062,6322.0,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/p+1/t4-/m0/s1",,EX_arg_L_m,EX_arg_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,asn_L,1.6078307240599774,L-asparagine,HMDB00168,C00152,6267.0,"InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1",,EX_asn_L_m,EX_asn_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,asp_L,0.9638928545550676,L-aspartate(1-),HMDB00191,C00049,5960.0,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/p-1/t2-/m0/s1",,EX_asp_L_m,EX_asp_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,but,8.0577577666425e-05,butyrate,HMDB00039,C00246,264.0,"InChI=1S/C4H8O2/c1-2-3-4(5)6/h2-3H2,1H3,(H,5,6)/p-1",,EX_but_m,EX_but(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ca2,20.974831128262686,calcium(2+),HMDB00464,C00076,,InChI=1S/Ca/q+2,,EX_ca2_m,EX_ca2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,cl,0.0005006,Chloride,HMDB00492,C00698,312.0,InChI=1S/ClH/h1H/p-1,,EX_cl_m,EX_cl(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,cobalt2,0.0005006,Co2+,,,,,,EX_cobalt2_m,EX_cobalt2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,cu2,0.000889816576544975,Cu2+,,,,,,EX_cu2_m,EX_cu2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,cys_L,0.1603939328135473,L-cysteine,HMDB00574,C00097,5862.0,"InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1",,EX_cys_L_m,EX_cys_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,dpcoa,0.000396984999999975,Dephospho-CoA,HMDB01373,C00882,444485.0,,,EX_dpcoa_m,EX_dpcoa(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,fe2,0.011501427467852925,Fe2+,HMDB00692,C14818,27284.0,InChI=1S/Fe/q+2,,EX_fe2_m,EX_fe2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,fe3,0.007667389482419075,Fe3+,HMDB12943,C14819,29936.0,InChI=1S/Fe/q+3,,EX_fe3_m,EX_fe3(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,fru,1.1437548240861177,D-Fructose,HMDB00660,C02336,439709.0,,,EX_fru_m,EX_fru(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,gln_L,0.27522742725235905,L-glutamine,HMDB00641,C00064,5961.0,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",,EX_gln_L_m,EX_gln_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,glu_L,1.1932569367525434,L-glutamate(1-),HMDB00148,C00025,33032.0,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/p-1/t3-/m0/s1",,EX_glu_L_m,EX_glu_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,gly,0.9116408847665493,Glycine,HMDB00123,C00037,750.0,"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)",,EX_gly_m,EX_gly(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,h2o,1650.4645474872225,Water,HMDB02111,C00001,962.0,InChI=1S/H2O/h1H2,,EX_h2o_m,EX_h2o(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,his_L,0.15723751728108823,L-histidine,HMDB00177,C00135,6274.0,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",,EX_his_L_m,EX_his_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,hxan,0.0331250583717447,Hypoxanthine,HMDB00157,C00262,790.0,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",,EX_hxan_m,EX_hxan(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ile_L,0.4672538591974619,L-isoleucine,HMDB00172,C00407,6306.0,"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1",,EX_ile_L_m,EX_ile_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,k,2.292278058773817,potassium,HMDB00586,C00238,813.0,InChI=1S/K/q+1,,EX_k_m,EX_k(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,leu_L,0.9039988815918965,L-leucine,HMDB00687,C00123,6106.0,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",,EX_leu_L_m,EX_leu_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,lys_L,0.6937186203409236,L-lysinium(1+),HMDB00182,C00047,5962.0,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/p+1/t5-/m0/s1",,EX_lys_L_m,EX_lys_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,met_L,0.13264231675598023,L-methionine,HMDB00696,C00073,6137.0,"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1",,EX_met_L_m,EX_met_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,mg2,7.456421970081611,magnesium,,,,,,EX_mg2_m,EX_mg2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,mn2,0.0010277306669077,Mn2+,,,,,,EX_mn2_m,EX_mn2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,na1,0.16526170146432118,Sodium,HMDB00588,C01330,923.0,InChI=1S/Na/q+1,,EX_na1_m,EX_na1(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,nac,0.0010012,Nicotinate,HMDB01488,C00253,938.0,,,EX_nac_m,EX_nac(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,nmn,0.09467820499999992,NMN,HMDB00229,C00455,14180.0,,,EX_nmn_m,EX_nmn(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,o2,0.00025,O2,HMDB01377,C00007,977.0,InChI=1S/O2/c1-2,,EX_o2_m,EX_o2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,pi,0.21652238500000182,hydrogenphosphate,HMDB00973,C00009,1004.0,"InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-2",,EX_pi_m,EX_pi(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,pnto_R,0.001001200000000025,(R)-Pantothenate,HMDB00210,C00864,988.0,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/p-1",,EX_pnto_R_m,EX_pnto_R(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,pro_L,1.055611715035059,L-proline,HMDB00162,C00148,145742.0,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1",,EX_pro_L_m,EX_pro_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,pydx,0.0005006,Pyridoxal,HMDB01545,C00250,1050.0,"InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3",,EX_pydx_m,EX_pydx(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ribflv,0.0010012,Riboflavin,HMDB00244,C00255,493570.0,,,EX_ribflv_m,EX_ribflv(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ser_L,2.5639614333235996,L-serine,HMDB00187,C00065,5951.0,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1",,EX_ser_L_m,EX_ser_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,so4,0.0005006,sulfate,HMDB01448,C00059,1118.0,"InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",,EX_so4_m,EX_so4(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,thymd,0.0005977,Thymidine,HMDB00273,C00214,5789.0,"InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1",,EX_thymd_m,EX_thymd(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,trp_L,0.03852899396211727,L-tryptophan,HMDB00929,C00078,6305.0,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",,EX_trp_L_m,EX_trp_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,val_L,0.603197357090899,L-valine,HMDB00883,C00183,6287.0,"InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1",,EX_val_L_m,EX_val_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,zn2,0.0119811378605679,Zinc,,,,,,EX_zn2_m,EX_zn2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,cgly,0.002058475000000075,L-cysteinylglycine,HMDB00078,C01419,439498.0,"InChI=1S/C5H10N2O3S/c6-3(2-11)5(10)7-1-4(8)9/h3,11H,1-2,6H2,(H,7,10)(H,8,9)/t3-/m0/s1",,EX_cgly_m,EX_cgly(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ddca,0.005881249999999975,laurate,HMDB00638,C02679,3893.0,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)/p-1",,EX_ddca_m,EX_ddca(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,fol,0.0011203311945185,Folate,HMDB00121,C00504,6037.0,,,EX_fol_m,EX_fol(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,glc_D,0.07099505447928635,D-glucose,HMDB00122,C00031,5793.0,,,EX_glc_D_m,EX_glc_D(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,hdca,0.08176904316581153,Hexadecanoate (n-C16:0),HMDB00220,C00249,985.0,"InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)/p-1",,EX_hdca_m,EX_hdca(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,mqn7,0.000396985,Menaquinone 7,,C00828,4086.0,,,EX_mqn7_m,EX_mqn7(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ocdca,0.16710150264285728,octadecanoate (n-C18:0),HMDB00827,C01530,3033836.0,"InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)/p-1",,EX_ocdca_m,EX_ocdca(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,pheme,0.0001984925,Protoheme,HMDB03178,C00032,,,,EX_pheme_m,EX_pheme(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,spmd,0.0001984925,Spermidine,HMDB01257,C00315,1102.0,"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2/p+3",,EX_spmd_m,EX_spmd(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,sucr,0.19601376540340967,Sucrose,HMDB00258,C00089,5988.0,,,EX_sucr_m,EX_sucr(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ttdca,0.00588125,tetradecanoate (n-C14:0),HMDB00806,C06424,11005.0,"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)/p-1",,EX_ttdca_m,EX_ttdca(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,phe_L,0.4201987019659993,L-phenylalanine,HMDB00159,C00079,6140.0,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",,EX_phe_L_m,EX_phe_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,thr_L,0.4851742944778163,L-threonine,HMDB00167,C00188,6288.0,"InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1",,EX_thr_L_m,EX_thr_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,tyr_L,0.2837113049775886,L-tyrosine,HMDB00158,C00082,6057.0,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1",,EX_tyr_L_m,EX_tyr_L(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,26dap_M,0.0081376525,"meso-2,6-Diaminoheptanedioate",,,,,,EX_26dap_M_m,EX_26dap_M(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,2dmmq8,0.000396985,2-Demethylmenaquinone 8,,,,,,EX_2dmmq8_m,EX_2dmmq8(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,gthrd,0.0001984925,Reduced glutathione,HMDB00125,C00051,124886.0,,,EX_gthrd_m,EX_gthrd(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ocdcea,0.06195241295862515,octadecenoate (n-C18:1),HMDB00207,C00712,5460221.0,"InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/p-1/b10-9-",,EX_ocdcea_m,EX_ocdcea(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,q8,0.0001984925,Ubiquinone-8,,,,,,EX_q8_m,EX_q8(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,sheme,0.0001984925,Siroheme,,,,,,EX_sheme_m,EX_sheme(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,thm,0.0001984925,Thiamin,HMDB00235,C00378,1130.0,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1",,EX_thm_m,EX_thm(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,ncam,0.000845204232892675,Nicotinamide,HMDB01406,C00153,936.0,,,EX_ncam_m,EX_ncam(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,n2,7.549087759624637,Nitrogen,,,,,,EX_n2_m,EX_n2(e)
chepang1,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005396,mqn8,0.00039698500000005,Menaquinone 8,,C00828,4086.0,,,EX_mqn8_m,EX_mqn8(e)
